"","childid","s2_id","w8cf8p_80","w2sch0","nsch","scorevar","score","wave","calYear","acaYear","w1c","w2","w3","w1"
"2573",10005260,1543,1862.03364,57.501349,17,"x8mscalk5",138.1316,"8",54,42,1,1862.03364,57.501349,1862.03364
"2574",10005365,1066,1722.938614,59.788467,18,"x8mscalk5",110.7859,"8",54,42,1,1722.938614,59.788467,1722.938614
"2575",10005387,2327,838.317395,63.196283,16,"x8mscalk5",109.505,"8",54,42,1,838.317395,63.196283,838.317395
"2576",10005440,1937,828.953239,68.608006,16,"x8mscalk5",107.4676,"8",54,42,1,828.953239,68.608006,828.953239
"2577",10005499,1218,1150.200682,24.807104,17,"x8mscalk5",122.7171,"8",54,42,1,1150.200682,24.807104,1150.200682
"2578",10005530,2326,1414.591345,52.083427,15,"x8mscalk5",88.7415,"8",54,42,1,1414.591345,52.083427,1414.591345
"2579",10005539,1066,1454.629517,59.788467,18,"x8mscalk5",113.8858,"8",54,42,1,1454.629517,59.788467,1454.629517
"2580",10005558,1247,2274.864902,30.36913,18,"x8mscalk5",109.1846,"8",54,42,1,2274.864902,30.36913,2274.864902
"2581",10005581,2327,1544.103279,63.196283,16,"x8mscalk5",109.8498,"8",54,42,1,1544.103279,63.196283,1544.103279
"2582",10005608,1512,404.89559,75.291633,15,"x8mscalk5",127.4768,"8",54,42,1,404.89559,75.291633,404.89559
"2583",10005728,1906,1557.860744,181.283467,18,"x8mscalk5",126.2498,"8",54,42,1,1557.860744,181.283467,1557.860744
"2584",10005879,1937,554.73582,68.608006,16,"x8mscalk5",62.2948,"8",54,42,1,554.73582,68.608006,554.73582
"2585",10005978,1066,1541.263906,59.788467,18,"x8mscalk5",113.8003,"8",54,42,1,1541.263906,59.788467,1541.263906
"2586",10006006,1521,556.72262,53.744947,15,"x8mscalk5",104.372,"8",54,42,1,556.72262,53.744947,556.72262
"2587",10006027,1088,746.848033,37.162299,15,"x8mscalk5",129.4518,"8",54,42,1,746.848033,37.162299,746.848033
"2588",10006029,1247,2556.162043,30.36913,18,"x8mscalk5",97.9003,"8",54,42,1,2556.162043,30.36913,2556.162043
"2589",10006057,1906,3415.983421,181.283467,18,"x8mscalk5",128.8226,"8",54,42,1,3415.983421,181.283467,3415.983421
"2590",10006058,1937,862.164419,68.608006,16,"x8mscalk5",120.7937,"8",54,42,1,862.164419,68.608006,862.164419
"2591",10006065,2006,1235.910751,32.830566,18,"x8mscalk5",124.6685,"8",54,42,1,1235.910751,32.830566,1235.910751
"2592",10006223,1906,1854.752723,181.283467,18,"x8mscalk5",117.3091,"8",54,42,1,1854.752723,181.283467,1854.752723
"2593",10006271,1066,1554.907439,59.788467,18,"x8mscalk5",106.7994,"8",54,42,1,1554.907439,59.788467,1554.907439
"2594",10006304,1377,1557.860744,181.283467,17,"x8mscalk5",122.8552,"8",54,42,1,1557.860744,181.283467,1557.860744
"2595",10006356,1843,327.106542,12.784643,16,"x8mscalk5",118.2769,"8",54,42,1,327.106542,12.784643,327.106542
"2596",10006610,1302,689.225766,37.544854,20,"x8mscalk5",117.8685,"8",54,42,1,689.225766,37.544854,689.225766
"2597",10006656,2006,2974.765856,32.830566,18,"x8mscalk5",120.0007,"8",54,42,1,2974.765856,32.830566,2974.765856
"2598",10006802,1377,1557.860744,181.283467,17,"x8mscalk5",113.3617,"8",54,42,1,1557.860744,181.283467,1557.860744
"2599",10006927,1247,2187.235506,30.36913,18,"x8mscalk5",133.1087,"8",54,42,1,2187.235506,30.36913,2187.235506
"2600",10006937,2327,637.514498,63.196283,16,"x8mscalk5",119.734,"8",54,42,1,637.514498,63.196283,637.514498
"2601",10006998,1521,746.140584,53.744947,15,"x8mscalk5",107.3635,"8",54,42,1,746.140584,53.744947,746.140584
"2602",10007014,1247,1631.975941,30.36913,18,"x8mscalk5",100.3717,"8",54,42,1,1631.975941,30.36913,1631.975941
"2603",10007110,1512,598.570077,75.291633,15,"x8mscalk5",130.1327,"8",54,42,1,598.570077,75.291633,598.570077
"2604",10007178,1088,1820.771215,37.162299,15,"x8mscalk5",116.2735,"8",54,42,1,1820.771215,37.162299,1820.771215
"2605",10007201,2006,1117.046257,32.830566,18,"x8mscalk5",114.3882,"8",54,42,1,1117.046257,32.830566,1117.046257
"2606",10007360,1033,2453.322033,40.136887,15,"x8mscalk5",112.6148,"8",54,42,1,2453.322033,40.136887,2453.322033
"2607",10007425,1543,1159.840355,57.501349,17,"x8mscalk5",130.1535,"8",54,42,1,1159.840355,57.501349,1159.840355
"2608",10007440,1521,1585.847287,53.744947,15,"x8mscalk5",95.7732,"8",54,42,1,1585.847287,53.744947,1585.847287
"2609",10007497,1247,2581.058198,30.36913,18,"x8mscalk5",96.2982,"8",54,42,1,2581.058198,30.36913,2581.058198
"2610",10007514,1088,1990.336056,37.162299,15,"x8mscalk5",122.1722,"8",54,42,1,1990.336056,37.162299,1990.336056
"2611",10007533,1247,1165.738826,30.36913,18,"x8mscalk5",101.0935,"8",54,42,1,1165.738826,30.36913,1165.738826
"2612",10007534,1377,2922.960321,181.283467,17,"x8mscalk5",112.385,"8",54,42,1,2922.960321,181.283467,2922.960321
"2613",10007551,1512,340.083579,75.291633,15,"x8mscalk5",103.6647,"8",54,42,1,340.083579,75.291633,340.083579
"2614",10007585,1066,1391.40115,59.788467,18,"x8mscalk5",113.2289,"8",54,42,1,1391.40115,59.788467,1391.40115
"2615",10007656,1843,1376.957391,12.784643,16,"x8mscalk5",112.9221,"8",54,42,1,1376.957391,12.784643,1376.957391
"2616",10007676,1756,1197.579747,71.831099,15,"x8mscalk5",134.0734,"8",54,42,1,1197.579747,71.831099,1197.579747
"2617",10007700,1302,874.032009999999,37.544854,20,"x8mscalk5",93.4452,"8",54,42,1,874.032009999999,37.544854,874.032009999999
"2618",10007760,2006,1589.777218,32.830566,18,"x8mscalk5",108.6406,"8",54,42,1,1589.777218,32.830566,1589.777218
"2619",10007762,1756,729.404671,71.831099,15,"x8mscalk5",129.3281,"8",54,42,1,729.404671,71.831099,729.404671
"2620",10007788,2326,1188.156404,52.083427,15,"x8mscalk5",99.7411,"8",54,42,1,1188.156404,52.083427,1188.156404
"2621",10007836,1377,1854.752723,181.283467,17,"x8mscalk5",131.6357,"8",54,42,1,1854.752723,181.283467,1854.752723
"2622",10007842,1555,988.882712,49.461368,18,"x8mscalk5",120.7679,"8",54,42,1,988.882712,49.461368,988.882712
"2623",10007872,1756,1031.177934,71.831099,15,"x8mscalk5",111.9512,"8",54,42,1,1031.177934,71.831099,1031.177934
"2624",10007879,2327,667.222572,63.196283,16,"x8mscalk5",132.1862,"8",54,42,1,667.222572,63.196283,667.222572
"2625",10007910,1543,2049.975678,57.501349,17,"x8mscalk5",119.3095,"8",54,42,1,2049.975678,57.501349,2049.975678
"2626",10007916,1543,761.176419,57.501349,17,"x8mscalk5",126.409,"8",54,42,1,761.176419,57.501349,761.176419
"2627",10007956,1543,1159.840355,57.501349,17,"x8mscalk5",140.766,"8",54,42,1,1159.840355,57.501349,1159.840355
"2628",10007973,1247,1202.673332,30.36913,18,"x8mscalk5",135.865,"8",54,42,1,1202.673332,30.36913,1202.673332
"2629",10007992,1746,380.730385,92.9635709999999,17,"x8mscalk5",127.4711,"8",54,42,1,380.730385,92.9635709999999,380.730385
"2630",10008080,2302,919.935861999999,46.502141,20,"x8mscalk5",111.0594,"8",54,42,1,919.935861999999,46.502141,919.935861999999
"2631",10008106,1521,949.729327,53.744947,15,"x8mscalk5",113.1594,"8",54,42,1,949.729327,53.744947,949.729327
"2632",10008151,1521,949.729327,53.744947,15,"x8mscalk5",120.1479,"8",54,42,1,949.729327,53.744947,949.729327
"2633",10008167,1512,371.754894,75.291633,15,"x8mscalk5",116.082,"8",54,42,1,371.754894,75.291633,371.754894
"2634",10008177,1555,988.882712,49.461368,18,"x8mscalk5",105.0001,"8",54,42,1,988.882712,49.461368,988.882712
"2635",10008179,1746,597.701709,92.9635709999999,17,"x8mscalk5",136.3825,"8",54,42,1,597.701709,92.9635709999999,597.701709
"2636",10008248,1521,453.715868,53.744947,15,"x8mscalk5",106.8186,"8",54,42,1,453.715868,53.744947,453.715868
"2637",10008377,1017,1628.525775,36.765227,17,"x8mscalk5",134.8286,"8",54,42,1,1628.525775,36.765227,1628.525775
"2638",10008402,1247,1907.245444,30.36913,18,"x8mscalk5",129.5335,"8",54,42,1,1907.245444,30.36913,1907.245444
"2639",10008424,1937,1034.521748,68.608006,16,"x8mscalk5",139.2383,"8",54,42,1,1034.521748,68.608006,1034.521748
"2640",10008427,1756,1197.579747,71.831099,15,"x8mscalk5",126.4614,"8",54,42,1,1197.579747,71.831099,1197.579747
"2641",10008568,1906,1119.928145,181.283467,18,"x8mscalk5",113.3842,"8",54,42,1,1119.928145,181.283467,1119.928145
"2642",10008571,1746,319.526993,92.9635709999999,17,"x8mscalk5",134.9021,"8",54,42,1,319.526993,92.9635709999999,319.526993
"2643",10008578,2327,789.418885999999,63.196283,16,"x8mscalk5",122.0457,"8",54,42,1,789.418885999999,63.196283,789.418885999999
"2644",10008624,1746,251.806095,92.9635709999999,17,"x8mscalk5",130.5613,"8",54,42,1,251.806095,92.9635709999999,251.806095
"2645",10008690,1066,1208.710774,59.788467,18,"x8mscalk5",125.9602,"8",54,42,1,1208.710774,59.788467,1208.710774
"2646",10008716,1512,1175.37128,75.291633,15,"x8mscalk5",86.928,"8",54,42,1,1175.37128,75.291633,1175.37128
"2647",10008780,1088,738.908654,37.162299,15,"x8mscalk5",143.4235,"8",54,42,1,738.908654,37.162299,738.908654
"2648",10008807,1512,638.087076,75.291633,15,"x8mscalk5",118.9544,"8",54,42,1,638.087076,75.291633,638.087076
"2649",10008817,1906,1497.850853,181.283467,18,"x8mscalk5",93.5283,"8",54,42,1,1497.850853,181.283467,1497.850853
"2650",10008831,1937,1009.816429,68.608006,16,"x8mscalk5",127.5135,"8",54,42,1,1009.816429,68.608006,1009.816429
"2651",10008898,1302,268.032242,37.544854,20,"x8mscalk5",130.7646,"8",54,42,1,268.032242,37.544854,268.032242
"2652",10008947,1017,647.549815,36.765227,17,"x8mscalk5",123.9491,"8",54,42,1,647.549815,36.765227,647.549815
"2653",10009033,1521,812.656501999999,53.744947,15,"x8mscalk5",133.4401,"8",54,42,1,812.656501999999,53.744947,812.656501999999
"2654",10009098,1247,2556.162043,30.36913,18,"x8mscalk5",116.9697,"8",54,42,1,2556.162043,30.36913,2556.162043
"2655",10009102,2006,2927.965841,32.830566,18,"x8mscalk5",134.0082,"8",54,42,1,2927.965841,32.830566,2927.965841
"2656",10009116,2326,1335.077217,52.083427,15,"x8mscalk5",83.9983,"8",54,42,1,1335.077217,52.083427,1335.077217
"2657",10009223,1555,1973.722948,49.461368,18,"x8mscalk5",107.6118,"8",54,42,1,1973.722948,49.461368,1973.722948
"2658",10009328,1746,295.225564,92.9635709999999,17,"x8mscalk5",126.4187,"8",54,42,1,295.225564,92.9635709999999,295.225564
"2659",10009343,1843,274.746296,12.784643,16,"x8mscalk5",104.5217,"8",54,42,1,274.746296,12.784643,274.746296
"2660",10009435,1017,4990.364472,36.765227,17,"x8mscalk5",111.4791,"8",54,42,1,4990.364472,36.765227,4990.364472
"2661",10009505,1033,6932.739124,40.136887,15,"x8mscalk5",129.2824,"8",54,42,1,6932.739124,40.136887,6932.739124
"2662",10009555,1746,258.655817,92.9635709999999,17,"x8mscalk5",133.5643,"8",54,42,1,258.655817,92.9635709999999,258.655817
"2663",10009606,1218,1369.402147,24.807104,17,"x8mscalk5",120.8393,"8",54,42,1,1369.402147,24.807104,1369.402147
"2664",10009702,1555,950.790254,49.461368,18,"x8mscalk5",71.642,"8",54,42,1,950.790254,49.461368,950.790254
"2665",10009727,1937,1967.628122,68.608006,16,"x8mscalk5",128.2539,"8",54,42,1,1967.628122,68.608006,1967.628122
"2666",10009771,1377,3040.065793,181.283467,17,"x8mscalk5",137.2691,"8",54,42,1,3040.065793,181.283467,3040.065793
"2667",10009802,1033,2358.818343,40.136887,15,"x8mscalk5",126.1352,"8",54,42,1,2358.818343,40.136887,2358.818343
"2668",10009808,1512,300.219742,75.291633,15,"x8mscalk5",118.2989,"8",54,42,1,300.219742,75.291633,300.219742
"2669",10009842,1377,2951.428967,181.283467,17,"x8mscalk5",106.7269,"8",54,42,1,2951.428967,181.283467,2951.428967
"2670",10009870,2327,859.792919,63.196283,16,"x8mscalk5",122.6303,"8",54,42,1,859.792919,63.196283,859.792919
"2671",10009911,1906,3069.675007,181.283467,18,"x8mscalk5",69.2865,"8",54,42,1,3069.675007,181.283467,3069.675007
"2672",10009952,2327,494.730099,63.196283,16,"x8mscalk5",139.5003,"8",54,42,1,494.730099,63.196283,494.730099
"2673",10009953,1302,483.470514,37.544854,20,"x8mscalk5",136.0041,"8",54,42,1,483.470514,37.544854,483.470514
"2674",10009977,1521,669.395006,53.744947,15,"x8mscalk5",125.9505,"8",54,42,1,669.395006,53.744947,669.395006
"2675",10009998,1017,4030.09069,36.765227,17,"x8mscalk5",95.9535,"8",54,42,1,4030.09069,36.765227,4030.09069
"2676",10010045,1302,874.032009999999,37.544854,20,"x8mscalk5",123.324,"8",54,42,1,874.032009999999,37.544854,874.032009999999
"2677",10010094,1218,2158.081823,24.807104,17,"x8mscalk5",119.132,"8",54,42,1,2158.081823,24.807104,2158.081823
"2678",10010145,2302,1022.471111,46.502141,20,"x8mscalk5",98.587,"8",54,42,1,1022.471111,46.502141,1022.471111
"2679",10010149,1521,812.656501999999,53.744947,15,"x8mscalk5",114.1321,"8",54,42,1,812.656501999999,53.744947,812.656501999999
"2680",10010315,1377,1854.752723,181.283467,17,"x8mscalk5",121.5926,"8",54,42,1,1854.752723,181.283467,1854.752723
"2681",10010385,1377,3654.683577,181.283467,17,"x8mscalk5",96.2712,"8",54,42,1,3654.683577,181.283467,3654.683577
"2682",10010462,1033,2358.818343,40.136887,15,"x8mscalk5",106.5283,"8",54,42,1,2358.818343,40.136887,2358.818343
"2683",10010482,1555,1766.176115,49.461368,18,"x8mscalk5",93.1061,"8",54,42,1,1766.176115,49.461368,1766.176115
"2684",10010626,2006,2631.13208,32.830566,18,"x8mscalk5",102.0374,"8",54,42,1,2631.13208,32.830566,2631.13208
"2685",10010644,2302,1967.146931,46.502141,20,"x8mscalk5",112.9221,"8",54,42,1,1967.146931,46.502141,1967.146931
"2686",10010654,1746,269.018603,92.9635709999999,17,"x8mscalk5",110.9186,"8",54,42,1,269.018603,92.9635709999999,269.018603
"2687",10010850,1088,1878.459338,37.162299,15,"x8mscalk5",128.4936,"8",54,42,1,1878.459338,37.162299,1878.459338
"2688",10010915,1756,1031.174606,71.831099,15,"x8mscalk5",110.9869,"8",54,42,1,1031.174606,71.831099,1031.174606
"2689",10010939,1066,1517.774836,59.788467,18,"x8mscalk5",116.4769,"8",54,42,1,1517.774836,59.788467,1517.774836
"2690",10010967,1937,918.381227,68.608006,16,"x8mscalk5",122.9202,"8",54,42,1,918.381227,68.608006,918.381227
"2691",10010982,1066,1495.011311,59.788467,18,"x8mscalk5",113.2943,"8",54,42,1,1495.011311,59.788467,1495.011311
"2692",10011202,1756,1847.634589,71.831099,15,"x8mscalk5",119.2317,"8",54,42,1,1847.634589,71.831099,1847.634589
"2693",10011249,1302,342.053525,37.544854,20,"x8mscalk5",136.6108,"8",54,42,1,342.053525,37.544854,342.053525
"2694",10011287,1906,2290.396138,181.283467,18,"x8mscalk5",93.5868,"8",54,42,1,2290.396138,181.283467,2290.396138
"2695",10011322,1033,1178.163155,40.136887,15,"x8mscalk5",143.2979,"8",54,42,1,1178.163155,40.136887,1178.163155
"2696",10011381,1906,3654.683577,181.283467,18,"x8mscalk5",123.1468,"8",54,42,1,3654.683577,181.283467,3654.683577
"2697",10011431,1746,454.978723,92.9635709999999,17,"x8mscalk5",124.1492,"8",54,42,1,454.978723,92.9635709999999,454.978723
"2698",10011444,1543,989.903176,57.501349,17,"x8mscalk5",78.1097,"8",54,42,1,989.903176,57.501349,989.903176
"2699",10011501,1746,297.922305,92.9635709999999,17,"x8mscalk5",119.3175,"8",54,42,1,297.922305,92.9635709999999,297.922305
"2700",10011595,1066,1160.172978,59.788467,18,"x8mscalk5",103.8696,"8",54,42,1,1160.172978,59.788467,1160.172978
"2701",10011651,1066,1722.938614,59.788467,18,"x8mscalk5",122.1228,"8",54,42,1,1722.938614,59.788467,1722.938614
"2702",10011683,2006,2314.775208,32.830566,18,"x8mscalk5",89.5442,"8",54,42,1,2314.775208,32.830566,2314.775208
"2703",10011785,1906,3040.065793,181.283467,18,"x8mscalk5",124.8113,"8",54,42,1,3040.065793,181.283467,3040.065793
"2704",10011901,2326,1188.156404,52.083427,15,"x8mscalk5",125.3661,"8",54,42,1,1188.156404,52.083427,1188.156404
"2705",10011916,1218,1186.642888,24.807104,17,"x8mscalk5",135.2164,"8",54,42,1,1186.642888,24.807104,1186.642888
"2706",10011976,1521,923.927958,53.744947,15,"x8mscalk5",131.3648,"8",54,42,1,923.927958,53.744947,923.927958
"2707",10012044,1302,291.926413,37.544854,20,"x8mscalk5",132.2011,"8",54,42,1,291.926413,37.544854,291.926413
"2708",10012070,1937,2075.180004,68.608006,16,"x8mscalk5",115.3834,"8",54,42,1,2075.180004,68.608006,2075.180004
"2709",10012097,1746,552.228411,92.9635709999999,17,"x8mscalk5",117.6621,"8",54,42,1,552.228411,92.9635709999999,552.228411
"2710",10012109,1218,810.493318999999,24.807104,17,"x8mscalk5",114.8894,"8",54,42,1,810.493318999999,24.807104,810.493318999999
"2711",10012287,1088,712.867314,37.162299,15,"x8mscalk5",126.9496,"8",54,42,1,712.867314,37.162299,712.867314
"2712",10012321,2326,1246.144889,52.083427,15,"x8mscalk5",131.0164,"8",54,42,1,1246.144889,52.083427,1246.144889
"2713",10012330,1543,940.188387,57.501349,17,"x8mscalk5",117.3753,"8",54,42,1,940.188387,57.501349,940.188387
"2714",10012363,1377,1224.224849,181.283467,17,"x8mscalk5",117.5118,"8",54,42,1,1224.224849,181.283467,1224.224849
"2715",10012365,1937,1026.47288,68.608006,16,"x8mscalk5",132.7335,"8",54,42,1,1026.47288,68.608006,1026.47288
"2716",10012376,2302,1101.406352,46.502141,20,"x8mscalk5",99.7188,"8",54,42,1,1101.406352,46.502141,1101.406352
"2717",10012382,1218,1056.05678,24.807104,17,"x8mscalk5",139.1001,"8",54,42,1,1056.05678,24.807104,1056.05678
"2718",10012384,1377,3619.431537,181.283467,17,"x8mscalk5",130.4312,"8",54,42,1,3619.431537,181.283467,3619.431537
"2719",10012391,1746,250.233607,92.9635709999999,17,"x8mscalk5",138.0101,"8",54,42,1,250.233607,92.9635709999999,250.233607
"2720",10012405,1247,1387.901499,30.36913,18,"x8mscalk5",91.8592,"8",54,42,1,1387.901499,30.36913,1387.901499
"2721",10012485,1543,1159.840355,57.501349,17,"x8mscalk5",123.3633,"8",54,42,1,1159.840355,57.501349,1159.840355
"2722",10012621,1033,3500.149572,40.136887,15,"x8mscalk5",113.0654,"8",54,42,1,3500.149572,40.136887,3500.149572
"2723",10012689,1017,821.181237,36.765227,17,"x8mscalk5",133.7684,"8",54,42,1,821.181237,36.765227,821.181237
"2724",10012697,1247,1202.673332,30.36913,18,"x8mscalk5",137.2622,"8",54,42,1,1202.673332,30.36913,1202.673332
"2725",10012720,1756,1304.339945,71.831099,15,"x8mscalk5",129.0975,"8",54,42,1,1304.339945,71.831099,1304.339945
"2726",10012736,1521,871.994001,53.744947,15,"x8mscalk5",109.0273,"8",54,42,1,871.994001,53.744947,871.994001
"2727",10012797,1088,4707.060638,37.162299,15,"x8mscalk5",101.0602,"8",54,42,1,4707.060638,37.162299,4707.060638
"2728",10012806,1843,327.106542,12.784643,16,"x8mscalk5",85.7582,"8",54,42,1,327.106542,12.784643,327.106542
"2729",10012810,1843,606.322704,12.784643,16,"x8mscalk5",138.5894,"8",54,42,1,606.322704,12.784643,606.322704
"2730",10012836,2302,2429.684235,46.502141,20,"x8mscalk5",114.713,"8",54,42,1,2429.684235,46.502141,2429.684235
"2731",10012859,1746,297.922305,92.9635709999999,17,"x8mscalk5",110.3726,"8",54,42,1,297.922305,92.9635709999999,297.922305
"2732",10012861,1543,974.18364,57.501349,17,"x8mscalk5",142.1392,"8",54,42,1,974.18364,57.501349,974.18364
"2733",10012896,1088,1618.460319,37.162299,15,"x8mscalk5",105.039,"8",54,42,1,1618.460319,37.162299,1618.460319
"2734",10012946,1302,304.411671,37.544854,20,"x8mscalk5",141.6238,"8",54,42,1,304.411671,37.544854,304.411671
"2735",10013013,1218,1015.37673,24.807104,17,"x8mscalk5",131.2956,"8",54,42,1,1015.37673,24.807104,1015.37673
"2736",10013029,1218,1257.316609,24.807104,17,"x8mscalk5",98.6206,"8",54,42,1,1257.316609,24.807104,1257.316609
"2737",10013041,1218,1292.428101,24.807104,17,"x8mscalk5",103.1512,"8",54,42,1,1292.428101,24.807104,1292.428101
"2738",10013128,1937,1060.265062,68.608006,16,"x8mscalk5",138.9498,"8",54,42,1,1060.265062,68.608006,1060.265062
"2739",10013164,1066,1244.685304,59.788467,18,"x8mscalk5",98.1406,"8",54,42,1,1244.685304,59.788467,1244.685304
"2740",10013232,2302,1025.074562,46.502141,20,"x8mscalk5",94.1896,"8",54,42,1,1025.074562,46.502141,1025.074562
"2741",10013361,1756,1065.790074,71.831099,15,"x8mscalk5",133.6609,"8",54,42,1,1065.790074,71.831099,1065.790074
"2742",10013396,2006,1335.300112,32.830566,18,"x8mscalk5",128.8246,"8",54,42,1,1335.300112,32.830566,1335.300112
"2743",10013420,1218,1292.428101,24.807104,17,"x8mscalk5",121.8756,"8",54,42,1,1292.428101,24.807104,1292.428101
"2744",10013478,2006,2927.965841,32.830566,18,"x8mscalk5",117.4155,"8",54,42,1,2927.965841,32.830566,2927.965841
"2745",10013540,1512,718.997489,75.291633,15,"x8mscalk5",105.1449,"8",54,42,1,718.997489,75.291633,718.997489
"2746",10013545,1017,2065.192173,36.765227,17,"x8mscalk5",114.1646,"8",54,42,1,2065.192173,36.765227,2065.192173
"2747",10013622,1247,1029.093527,30.36913,18,"x8mscalk5",110.0271,"8",54,42,1,1029.093527,30.36913,1029.093527
"2748",10013765,1843,264.162875,12.784643,16,"x8mscalk5",104.7535,"8",54,42,1,264.162875,12.784643,264.162875
"2749",10013910,1746,240.594432,92.9635709999999,17,"x8mscalk5",112.5943,"8",54,42,1,240.594432,92.9635709999999,240.594432
"2750",10013911,2302,1220.429902,46.502141,20,"x8mscalk5",93.068,"8",54,42,1,1220.429902,46.502141,1220.429902
"2751",10013928,1555,950.790254,49.461368,18,"x8mscalk5",93.2677,"8",54,42,1,950.790254,49.461368,950.790254
"2752",10013942,1756,893.557794,71.831099,15,"x8mscalk5",99.4464,"8",54,42,1,893.557794,71.831099,893.557794
"2753",10014034,1302,1009.156911,37.544854,20,"x8mscalk5",126.7308,"8",54,42,1,1009.156911,37.544854,1009.156911
"2754",10014070,1906,1258.41223,181.283467,18,"x8mscalk5",107.5588,"8",54,42,1,1258.41223,181.283467,1258.41223
"2755",10014149,2327,789.418885999999,63.196283,16,"x8mscalk5",124.4276,"8",54,42,1,789.418885999999,63.196283,789.418885999999
"2756",10014160,1543,1192.229751,57.501349,17,"x8mscalk5",130.4953,"8",54,42,1,1192.229751,57.501349,1192.229751
"2757",10014241,1756,1268.904842,71.831099,15,"x8mscalk5",130.6178,"8",54,42,1,1268.904842,71.831099,1268.904842
"2758",10014244,2326,1109.010783,52.083427,15,"x8mscalk5",129.3091,"8",54,42,1,1109.010783,52.083427,1109.010783
"2759",10014248,2326,1335.077217,52.083427,15,"x8mscalk5",85.4611,"8",54,42,1,1335.077217,52.083427,1335.077217
"2760",10014292,1377,3619.431537,181.283467,17,"x8mscalk5",101.8697,"8",54,42,1,3619.431537,181.283467,3619.431537
"2761",10014382,1555,988.882712,49.461368,18,"x8mscalk5",135.0273,"8",54,42,1,988.882712,49.461368,988.882712
"2762",10014465,1247,1202.673332,30.36913,18,"x8mscalk5",133.941,"8",54,42,1,1202.673332,30.36913,1202.673332
"2763",10014468,1937,748.188884,68.608006,16,"x8mscalk5",143.4235,"8",54,42,1,748.188884,68.608006,748.188884
"2764",10014501,1756,1160.801667,71.831099,15,"x8mscalk5",135.8685,"8",54,42,1,1160.801667,71.831099,1160.801667
"2765",10014526,1937,1089.873745,68.608006,16,"x8mscalk5",104.5239,"8",54,42,1,1089.873745,68.608006,1089.873745
"2766",10014560,1033,2756.686191,40.136887,15,"x8mscalk5",106.6628,"8",54,42,1,2756.686191,40.136887,2756.686191
"2767",10014758,1555,988.882712,49.461368,18,"x8mscalk5",134.0082,"8",54,42,1,988.882712,49.461368,988.882712
"2768",10014792,1017,3795.509877,36.765227,17,"x8mscalk5",117.1525,"8",54,42,1,3795.509877,36.765227,3795.509877
"2769",10014854,1906,2922.960321,181.283467,18,"x8mscalk5",117.604,"8",54,42,1,2922.960321,181.283467,2922.960321
"2770",10014870,1843,523.428562,12.784643,16,"x8mscalk5",106.8826,"8",54,42,1,523.428562,12.784643,523.428562
"2771",10014978,1937,2075.180004,68.608006,16,"x8mscalk5",144.0688,"8",54,42,1,2075.180004,68.608006,2075.180004
"2772",10015070,1756,837.005675,71.831099,15,"x8mscalk5",89.9445,"8",54,42,1,837.005675,71.831099,837.005675
"2773",10015071,1555,1062.519489,49.461368,18,"x8mscalk5",98.0261,"8",54,42,1,1062.519489,49.461368,1062.519489
"2774",10015077,1302,689.225766,37.544854,20,"x8mscalk5",135.2075,"8",54,42,1,689.225766,37.544854,689.225766
"2775",10015084,1512,1171.47983,75.291633,15,"x8mscalk5",101.9823,"8",54,42,1,1171.47983,75.291633,1171.47983
"2776",10015127,1377,3040.065793,181.283467,17,"x8mscalk5",118.9344,"8",54,42,1,3040.065793,181.283467,3040.065793
"2777",10015190,1555,1836.936189,49.461368,18,"x8mscalk5",94.1603,"8",54,42,1,1836.936189,49.461368,1836.936189
"2778",10015325,1555,988.882712,49.461368,18,"x8mscalk5",74.6209,"8",54,42,1,988.882712,49.461368,988.882712
"2779",10015335,1017,1680.122919,36.765227,17,"x8mscalk5",129.5963,"8",54,42,1,1680.122919,36.765227,1680.122919
"2780",10015351,1218,1257.316609,24.807104,17,"x8mscalk5",137.7576,"8",54,42,1,1257.316609,24.807104,1257.316609
"2781",10015360,1033,4968.689667,40.136887,15,"x8mscalk5",118.1809,"8",54,42,1,4968.689667,40.136887,4968.689667
"2782",10015401,1555,1177.340728,49.461368,18,"x8mscalk5",131.1364,"8",54,42,1,1177.340728,49.461368,1177.340728
"2783",10015526,1033,2453.322033,40.136887,15,"x8mscalk5",126.5777,"8",54,42,1,2453.322033,40.136887,2453.322033
"2784",10015561,2326,2371.455717,52.083427,15,"x8mscalk5",105.0023,"8",54,42,1,2371.455717,52.083427,2371.455717
"2785",10015608,1843,491.955113,12.784643,16,"x8mscalk5",117.618,"8",54,42,1,491.955113,12.784643,491.955113
"2786",10015616,1555,2187.013448,49.461368,18,"x8mscalk5",93.6789,"8",54,42,1,2187.013448,49.461368,2187.013448
"2787",10015990,2302,1025.074562,46.502141,20,"x8mscalk5",114.437,"8",54,42,1,1025.074562,46.502141,1025.074562
"2788",10016021,1247,1029.093527,30.36913,18,"x8mscalk5",118.5889,"8",54,42,1,1029.093527,30.36913,1029.093527
"2789",10016050,1746,516.339904,92.9635709999999,17,"x8mscalk5",131.2132,"8",54,42,1,516.339904,92.9635709999999,516.339904
"2790",10016117,1521,606.352565,53.744947,15,"x8mscalk5",107.7009,"8",54,42,1,606.352565,53.744947,606.352565
"2791",10016231,2006,844.448383,32.830566,18,"x8mscalk5",123.0621,"8",54,42,1,844.448383,32.830566,844.448383
